country1_code;country2_code;incident_year;country1_snt_incidents;contry2_rvd_incidents;country1_to_country2_incidents;incidents_0;positive_goldstein_mentions_0;negative_goldstein_mentions_0;golds_mean_0;golds_std_0;incidents_1;positive_goldstein_mentions_1;negative_goldstein_mentions_1;golds_mean_1;golds_std_1;incidents_2;positive_goldstein_mentions_2;negative_goldstein_mentions_2;golds_mean_2;golds_std_2;incidents_3;positive_goldstein_mentions_3;negative_goldstein_mentions_3;golds_mean_3;golds_std_3;incidents_4;positive_goldstein_mentions_4;negative_goldstein_mentions_4;golds_mean_4;golds_std_4;incidents_5;positive_goldstein_mentions_5;negative_goldstein_mentions_5;golds_mean_5;golds_std_5
CHN;TUR;2020;425;77;13;5;0,8257575757575758;0,17424242424242425;2,0106691919191917;3,920859272018068;3;0,7276767676767677;0,2723232323232323;1,5862222222222222;4,009662076886193;3;0,8597333333333333;0,14026666666666668;2,6536;3,8292253838080623;0;0,815199562602515;0,18480043739748497;2,241662110442865;4,130796561628477;1;0,7853444842692154;0,21465551573078454;1,8116288330440076;4,327525767322083;0;0,7220192627034208;0,2779807372965792;1,3203918963799401;4,272459670555146
CHN;TUR;2020;425;77;13;5;0,8257575757575758;0,17424242424242425;2,0106691919191917;3,920859272018068;3;0,7276767676767677;0,2723232323232323;1,5862222222222222;4,009662076886193;3;0,8597333333333333;0,14026666666666668;2,6536;3,8292253838080623;0;0,815199562602515;0,18480043739748497;2,241662110442865;4,130796561628477;1;0,7853444842692154;0,21465551573078454;1,8116288330440076;4,327525767322083;0;0,7220192627034208;0,2779807372965792;1,3203918963799401;4,272459670555146
JPN;ARE;2019;24;35;1;1;0,8312020460358056;0,16879795396419436;2,286700767263427;3,865266289463752;0;0,9567901234567902;0,043209876543209874;3,356584362139917;2,75378300592223;0;0,901840490797546;0,09815950920245399;2,823926380368098;3,163127953239938;0;0,9017341040462428;0,09826589595375723;3,102890172445705;3,310936994841854;0;0,9009009009009009;0,0990990990990991;3,0165165165165164;3,2719111968936194;0;1,0;0,0;3,9411120361339207;0,7959562249253512
JPN;BRA;2019;24;45;1;1;0,8330849478390462;0,16691505216095381;1,8836065573770493;4,1058026024917025;0;0,7942794279427943;0,20572057205720573;1,6077007700770074;4,076297379252748;0;0,810989010989011;0,189010989010989;2,3202197802197797;4,171629448955044;0;0,794066317626527;0,20593368237347295;1,824083768125188;4,043137301400489;0;0,8374291115311909;0,16257088846880907;1,8349716442969886;3,9896423138899673;0;1,0;0,0;3,1085410963208506;0,271589041526654
JPN;CAN;2019;24;86;1;1;0,8715734134434848;0,1284265865565152;2,864363499812242;3,7299987615072645;0;0,8607946651847735;0,13920533481522646;2,8208391219783273;3,8959999387325395;0;0,8565340909090909;0,1434659090909091;2,3248579545454544;3,9130272999658;0;0,8707211698238617;0,12927883017613825;2,4780658028299287;3,6080544082573582;0;0,8613314936184892;0,13866850638151088;2,636702311141773;3,769360274588549;0;1,0;0,0;2,5060306527081213;0,9685362648876275
JPN;CHE;2019;24;27;1;1;0,8484251968503937;0,1515748031496063;2,2049212598425196;3,8609282717740614;0;0,8436781609195402;0,15632183908045977;2,4839080459770115;3,259118898037391;0;0,7642045454545454;0,23579545454545456;1,7113636363636366;3,3654302648797514;0;0,9040590405904059;0,0959409594095941;2,857749077138865;3,109669022496161;0;0,8465909090909091;0,1534090909090909;1,856060606060606;3,3181778400418933;0;1,0;0,0;2,219061733497491;0,25816561827730516
JPN;CHN;2019;24;301;6;1;0,799788285109386;0,20021171489061398;1,9265137614678898;4,007725679494041;0;0,7815584717222158;0,21844152827778424;1,8594994774126115;4,021336521737519;2;0,7514673037968109;0,2485326962031891;1,432083311691684;4,232249325722749;0;0,6933802339379556;0,30661976606204444;1,166324800997341;4,203852607257376;0;0,7258209076835329;0,27417909231646703;1,3469241424264649;4,393292410191749;1;1,0;0,0;2,399029971354097;1,1630919210699793
JPN;DEU;2019;24;168;2;1;0,8123526638378123;0,18764733616218765;2,031824611032532;4,328842657653111;0;0,8133595284872298;0,18664047151277013;1,9725933202357564;3,966348544896395;0;0,8258226037195995;0,17417739628040058;1,83068669527897;4,079986530172558;0;0,8288288288288288;0,17117117117117117;1,9562653560603278;4,123473541154936;0;0,8427762039660056;0,15722379603399433;2,225;4,199070575363535;0;1,0;0,0;2,6071730489504374;0,3453190761148149
JPN;FIN;2019;24;34;1;1;0,8935185185185185;0,10648148148148148;2,096759259259259;3,5127728123140534;0;0,8016528925619835;0,19834710743801653;1,4347107438016529;3,7186532429260244;0;0,9153846153846154;0,08461538461538462;2,226153846153846;3,544954243952378;0;0,9029126213592233;0,0970873786407767;2,425728155339806;3,776147443934557;0;0,8442622950819673;0,1557377049180328;1,5745901639344262;4,720943248960239;0;1,0;0,0;2,8211559147716847;0,4571202302404049
JPN;FRA;2019;24;182;1;1;0,781703775411423;0,21829622458857695;1,6076476282671828;3,9646818793431287;0;0,7798165137614679;0,22018348623853212;1,5037920489296634;3,9546702533871856;0;0,8417862838915471;0,15821371610845295;2,3007017543859645;4,116921104411533;0;0,824283305227656;0,175716694772344;2,0722765596881887;4,073536573109838;0;0,8111746886570178;0,18882531134298217;1,719555705149781;4,166994329410978;0;1,0;0,0;2,9287155522203494;0,5843155061748608
JPN;GBR;2019;24;158;1;1;0,7805719921104537;0,21942800788954636;1,7511834319526627;4,332927865252879;0;0,8007209062821833;0,19927909371781669;1,8633110195674563;4,156583805742742;0;0,8175902602854744;0,18240973971452562;1,7967044500419815;4,172547778802128;0;0,8042503411971145;0,19574965880288556;1,790115032089828;4,182800685028633;0;0,8144257703081232;0,18557422969187676;1,6898692810457516;4,404357625052163;0;1,0;0,0;2,796269216871423;0,8698762812670385
JPN;IND;2019;24;211;2;1;0,7887323943661971;0,2112676056338028;1,55387323943662;4,490323087478355;0;0,8789808917197452;0,12101910828025478;2,5125265392781313;3,737670770489798;1;0,8725978647686833;0,12740213523131672;2,413807829181495;3,745654861341949;0;0,8402100525131283;0,15978994748687173;2,3231057763904532;4,105196635637643;0;0,8449089683074849;0,15509103169251517;2,2231962238705325;4,136137637731548;0;1,0;0,0;2,444484916734254;0,5428842672839158
JPN;SWE;2019;24;34;1;1;0,8791666666666667;0,12083333333333333;2,4933333333333327;3,6176358148504786;0;0,7560975609756098;0,24390243902439024;1,396341463414634;4,458237423472772;0;0,8768656716417911;0,12313432835820895;2,2466417910447762;4,3719368712293525;0;0,8498168498168498;0,15018315018315018;2,253846153846154;3,5031845593570208;0;0,9236111111111112;0,0763888888888889;2,786805555555555;3,0133901757124395;0;1,0;0,0;5,17395138428733;0,0
CHN;CAN;2018;425;86;20;3;0,621975718403354;0,378024281596646;0,5887064372434274;4,620444771991562;1;0,8272408612919379;0,1727591387080621;2,1548322483725584;3,9134279916338683;4;0,778488111260655;0,221511888739345;1,9010094214610158;3,9660347279769073;0;0,7872954764196343;0,21270452358036573;1,8062560154361373;3,981410767520974;2;1,0;0,0;2,624436115273412;0,9893115200628374;0;1,0;0,0;2,5433720159522375;0,40574956200822543
CHN;DEU;2018;425;168;50;6;0,8896131500637665;0,11038684993623353;3,3315431486467335;3,8289274778448505;4;0,8668462847419172;0,1331537152580828;2,6557714123652865;3,53608204373299;6;0,8540788267644362;0,1459211732355637;2,53972502286668;3,91567021745166;3;0,8951306267631547;0,10486937323684534;3,359683552066724;3,503024888017421;2;1,0;0,0;2,6615030252818532;1,0185803195302667;2;1,0;0,0;2,3613432961383207;0,3458729894906773
CHN;IND;2018;425;211;60;7;0,7661900756938604;0,23380992430613962;1,3132884777123632;4,032564741269573;3;0,6627559946485541;0,33724400535144594;0,5896984666049192;4,4841201385959835;11;0,7262688468889361;0,27373115311106394;0,9190698662997053;4,329363302698937;6;0,7873934383880135;0,21260656161198657;1,6969258589511753;3,843688725263739;5;1,0;0,0;2,7365854468538178;0,8096677829652935;3;1,0;0,0;2,08389556511521;0,6119714368646513
CHN;JPN;2018;425;437;135;17;0,8024127216231036;0,19758727837689635;1,9625479802595502;3,948976564209658;10;0,764076170869789;0,235923829130211;1,4737364899639733;4,201927894479874;12;0,7021537921656358;0,29784620783436416;1,207496600430404;4,183989880806527;14;0,732;0,268;1,28336;4,2128346644984775;23;1,0;0,0;2,432939364486121;1,2041105631267954;6;1,0;0,0;2,1991187501569724;1,166845783898168
CHN;PHL;2018;425;66;32;7;0,7741303739625105;0,2258696260374895;1,9394292641984516;3,994667354938423;6;0,7748462064251538;0,22515379357484622;1,8623855092276143;3,9512138590645067;1;0,7008381156847364;0,29916188431526364;1,2984889145590637;4,382517810055062;3;0,5814566849259485;0,4185433150740515;0,2661696084398458;4,35320926155228;2;1,0;0,0;2,3110331998789087;0,9711130061692491;2;1,0;0,0;2,3092765368169643;0,9747274555088176
CHN;SAU;2018;425;86;18;4;0,862561847168774;0,13743815283122596;2,881528312259483;4,030896300696214;0;0,9083870967741936;0,09161290322580645;3,2030537634408605;3,4516873429148425;2;0,8821374045801527;0,11786259541984732;3,0669618322030274;3,4430035387223676;2;0,8291316526610645;0,17086834733893558;2,4408029878618107;4,276473204798976;1;1,0;0,0;2,5641378740620056;0,3353146881271647;0;1,0;0,0;1,6209163548190353;0,5498789409318153
CHN;USA;2018;425;356;88;18;0,73016;0,26984;1,4324679999999999;4,337034266520845;9;0,73584;0,26416;1,283104;4,101150292928071;5;0,70716;0,29284;1,139760000062704;4,290606850265406;5;0,7558;0,2442;1,531032000002861;4,17272508260364;12;1,0;0,0;2,4398091337341197;1,271076271753987;2;1,0;0,0;2,3799890606822074;1,2566521456448265
CHN;ZAF;2018;425;48;11;3;0,8616262482168331;0,1383737517831669;1,9763195435092726;3,5169057581732233;2;0,8853118712273642;0,11468812877263582;2,353521126760563;3,331055124961086;0;0,871517027863777;0,12848297213622292;2,148916408927079;4,2232465616022745;1;0,8341880341880342;0,1658119658119658;1,9794871795686904;3,8443195626962283;1;1,0;0,0;1,907255610408323;0,130622689369425;0;1,0;0,0;2,0286540505746973;0,38137383254347884
VNM;KHM;2018;25;33;9;4;0,8960489181561618;0,1039510818438382;2,735606773283161;3,7056778387015603;2;0,85175983436853;0,14824016563146997;2,0491097308488615;4,199387492847177;0;0,8306878306878307;0,1693121693121693;1,9857848323926302;4,147637696338736;0;0,7985529322162985;0,20144706778370144;1,6492383854859487;4,678763070385992;0;1,0;0,0;4,205307616335983;1,2970643291959734;0;1,0;0,0;3,328901011970845;1,2483084269885838
PRK;USA;2017;151;356;43;9;0,5388;0,4612;-0,7170080000000002;4,980532695197975;1;0,48449929808142256;0,5155007019185774;-1,078527141198739;4,959291625561919;0;0,5329125338142471;0,4670874661857529;-0,4094980462879471;4,894138727795353;1;1,0;0,0;2,0566155209055212;0,890549343446638;2;1,0;0,0;2,1907417246190537;0,8659089519115388;0;1,0;0,0;4,978544231234099;1,7605433719072987
CHN;AUS;2018;425;188;42;5;0,7267007112894401;0,2732992887105599;1,341938719679008;3,9531090503366713;7;0,7676895164471089;0,23231048355289105;1,7169992900528515;3,9952332828287878;4;0,7637210656573009;0,2362789343426991;1,7030135390613257;4,062685186849905;0;0,824977293369664;0,17502270663033606;2,524477747502271;3,933282299816501;5;1,0;0,0;2,5475925506218826;1,1806734579954874;0;1,0;0,0;2,6275360758693806;1,1654587327295038
CHN;DEU;2018;425;168;50;6;0,8896131500637665;0,11038684993623353;3,3315431486467335;3,8289274778448505;4;0,8668462847419172;0,1331537152580828;2,6557714123652865;3,53608204373299;6;0,8540788267644362;0,1459211732355637;2,53972502286668;3,91567021745166;3;0,8951306267631547;0,10486937323684534;3,359683552066724;3,503024888017421;2;1,0;0,0;2,6615030252818532;1,0185803195302667;2;1,0;0,0;2,3613432961383207;0,3458729894906773
CHN;ESP;2018;425;110;16;2;0,8644200626959248;0,13557993730407525;2,2415360501567396;3,678732253750182;2;0,8155594405594405;0,18444055944055945;2,158916083916084;3,8062688740037585;0;0,7939698492462312;0,20603015075376885;1,7147403687837737;4,054023847495813;0;0,7887453874538746;0,21125461254612546;1,5717712177121772;4,005362664368849;1;1,0;0,0;2,08870338977854;0,2887492447415638;0;1,0;0,0;3,597827386680958;0,9809984485536173
CHN;FRA;2018;425;182;46;3;0,8722418627331464;0,1277581372668536;3,2599049128367668;3,8885062227516;8;0,8443239245655122;0,15567607543448786;3,073967706150622;4,273713824158074;2;0,8088043761396196;0,1911956238603803;2,469419119628372;4,471392958564518;5;0,8797063092290617;0,12029369077093828;3,1590625800392726;3,6218188761894967;5;1,0;0,0;2,774490537499611;1,0813559695992403;0;1,0;0,0;2,323661597851665;0,6633998546395821
CHN;GBR;2018;425;158;29;6;0,8418909207059011;0,15810907929409887;2,7067076579094467;4,019556287984367;3;0,8318275479473768;0,16817245205262324;2,385695038833412;3,965051877195305;0;0,8007688229056203;0,19923117709437965;2,0286320254815027;4,087001312762056;2;0,8682950449238716;0,13170495507612848;2,7925162748067525;3,53732215585781;2;1,0;0,0;2,636551293892692;1,1796939649251095;0;1,0;0,0;2,519251530442296;1,1085404382157231
CHN;IND;2018;425;211;60;7;0,7661900756938604;0,23380992430613962;1,3132884777123632;4,032564741269573;3;0,6627559946485541;0,33724400535144594;0,5896984666049192;4,4841201385959835;11;0,7262688468889361;0,27373115311106394;0,9190698662997053;4,329363302698937;6;0,7873934383880135;0,21260656161198657;1,6969258589511753;3,843688725263739;5;1,0;0,0;2,7365854468538178;0,8096677829652935;3;1,0;0,0;2,08389556511521;0,6119714368646513
CHN;ISR;2018;425;142;13;2;0,8680327868852459;0,1319672131147541;2,6281147540983607;3,3466518213075296;1;0,863481228668942;0,13651877133105803;2,482627986348123;3,35268349371755;0;0,8589263420724095;0,14107365792759052;2,7990012484741764;3,931154181428283;1;0,8517995765702188;0,14820042342978124;2,5070571630204657;3,8012876610039172;0;1,0;0,0;3,3550235984612375;0,4786471268296823;0;1,0;0,0;2,2122223351339567;0,8479231727392181
CHN;ITA;2018;425;107;22;3;0,8202380952380952;0,17976190476190476;1,969285714285714;3,5250392722278;2;0,8315301391035549;0,16846986089644514;2,1357032457496135;3,5324429801587636;1;0,8305489260143198;0,16945107398568018;2,1375894990153226;3,5867839370882897;0;0,8401226456416995;0,15987735435830047;2,0738063950941745;3,7978711803582788;1;1,0;0,0;2,8581896151089645;0,8505377595770247;0;1,0;0,0;2,424951607377903;0,8028803278597081
CHN;JPN;2018;425;437;135;17;0,8024127216231036;0,19758727837689635;1,9625479802595502;3,948976564209658;10;0,764076170869789;0,235923829130211;1,4737364899639733;4,201927894479874;12;0,7021537921656358;0,29784620783436416;1,207496600430404;4,183989880806527;14;0,732;0,268;1,28336;4,2128346644984775;23;1,0;0,0;2,432939364486121;1,2041105631267954;6;1,0;0,0;2,1991187501569724;1,166845783898168
CHN;KAZ;2018;425;20;4;2;0,8622016936104696;0,13779830638953042;2,5830638953040803;4,036571404469971;0;0,9011170872983036;0,09888291270169632;2,6189491104675215;3,2975017267430866;0;0,8900900900900901;0,10990990990990991;2,5755855856500234;3,6414416967389;0;0,9131326949384405;0,08686730506155951;3,312175102599179;3,744190509841913;0;1,0;0,0;2,217465189339632;0,5400126090441132;0;1,0;0,0;1,6635791877500303;0,351389453726587
CHN;MNG;2018;425;39;30;5;0,8819875776397516;0,11801242236024845;2,3247670807453416;3,7230835173852386;1;0,8112927191679049;0,1887072808320951;1,85408618127786;4,038965350682536;0;0,8056801195814649;0,19431988041853512;1,6607249626842493;3,971110274751134;1;0,8464328899637243;0,15356711003627568;1,8830108827085852;3,794492015124565;2;1,0;0,0;2,847057226567325;0,3115549487087798;0;1,0;0,0;2,0683582493510295;0,7947818577938174
CHN;PHL;2018;425;66;32;7;0,7741303739625105;0,2258696260374895;1,9394292641984516;3,994667354938423;6;0,7748462064251538;0,22515379357484622;1,8623855092276143;3,9512138590645067;1;0,7008381156847364;0,29916188431526364;1,2984889145590637;4,382517810055062;3;0,5814566849259485;0,4185433150740515;0,2661696084398458;4,35320926155228;2;1,0;0,0;2,3110331998789087;0,9711130061692491;2;1,0;0,0;2,3092765368169643;0,9747274555088176
CHN;POL;2018;425;55;15;2;0,8793363499245852;0,12066365007541478;2,116892911010558;3,932360004209931;1;0,9028571428571428;0,09714285714285714;2,5597142857142856;3,306462058899024;1;0,8993344425956739;0,10066555740432612;2,5043261232868006;3,3954772583545205;0;0,8590998043052838;0,14090019569471623;2,399412915851272;3,694087364386986;0;1,0;0,0;3,3228247092627954;0,5920263248497177;0;1,0;0,0;2,482379728799658;0,8741444774060096
CHN;TJK;2018;425;11;6;4;0,8640132669983416;0,13598673300165837;2,4081260364842456;4,128389392465654;0;0,9272727272727272;0,07272727272727272;3,183636363636364;3,419426809591402;0;0,9036312849162011;0,09636871508379888;3,249720670291165;4,080997308044935;0;0,926657263751763;0,07334273624823695;3,0204513399153736;3,2719333569316498;0;1,0;0,0;2,35770758696593;0,0389372423270725;0;1,0;0,0;1,347448473797742;0,8030740256294459
CHN;TUR;2018;425;77;13;3;0,8597333333333333;0,14026666666666668;2,6536;3,8292253838080623;0;0,815199562602515;0,18480043739748497;2,241662110442865;4,130796561628477;1;0,7853444842692154;0,21465551573078454;1,8116288330440076;4,327525767322083;0;0,7220192627034208;0,2779807372965792;1,3203918963799401;4,272459670555146;0;1,0;0,0;2,6566383954548116;0,2175892127119134;0;1,0;0,0;2,2531354015679286;0,7940208592187872
CHN;USA;2018;425;356;88;18;0,73016;0,26984;1,4324679999999999;4,337034266520845;9;0,73584;0,26416;1,283104;4,101150292928071;5;0,70716;0,29284;1,139760000062704;4,290606850265406;5;0,7558;0,2442;1,531032000002861;4,17272508260364;12;1,0;0,0;2,4398091337341197;1,271076271753987;2;1,0;0,0;2,3799890606822074;1,2566521456448265
CHN;UZB;2018;425;12;6;2;0,9738317757009346;0,026168224299065422;3,1796261682242988;2,737181825570072;0;0,9762773722627737;0,023722627737226276;3,7326642335766422;2,824471176593398;0;0,9712389380530974;0,028761061946902654;2,933904867230263;2,4153422355539247;2;0,9230769230769231;0,07692307692307693;2,528076923076923;3,834637199999669;0;1,0;0,0;2,9968139559460685;0,444204687689495;0;1,0;0,0;1,0429961926982396;0,576142830559043
RUS;MLI;2018;557;181;55;10;0,4090909090909091;0,5909090909090909;-3,3363636363636364;6,776533402756728;14;0,8;0,2;3,0133333333333336;6,053744479429423;3;0,8620689655172413;0,13793103448275862;2,2655172413793103;3,5540434342395644;0;0,6589595375722543;0,34104046242774566;0,2583815028901733;5,744703691388651;4;1,0;0,0;2,75590551181102;0,0;1;1,0;0,0;1,7380009978816702;1,1790807199964617
CHN;FRA;2011;425;182;46;1;1,0;0,0;6,106309626824913;2,5257617460338158;0;1,0;0,0;6,41416522362059;2,564362969324604;1;1,0;0,0;5,918347190052913;2,1447326451671898;0;1,0;0,0;5,397451873890403;1,9679038145842318;0;1,0;0,0;6,04980926048276;2,4379112551000635;0;1,0;0,0;6,077295256723858;2,154618248499147
CHN;ISR;2011;425;142;13;1;1,0;0,0;6,300093048830198;2,80780963293035;0;1,0;0,0;6,769632383712067;2,559388691436486;0;1,0;0,0;7,188467520810126;3,149690760757901;0;1,0;0,0;5,632532653745677;2,2982538574722855;0;1,0;0,0;6,37258014387196;2,106813749224592;0;1,0;0,0;6,140841254485424;2,5115202933163525
CHN;USA;2011;425;356;88;4;1,0;0,0;6,083830228315672;2,3784001892870603;0;1,0;0,0;5,75820528421908;2,1242355800473813;2;1,0;0,0;5,927391920308082;2,2587388939764117;0;1,0;0,0;5,786142800630664;2,2190318952153265;0;1,0;0,0;6,052895961368756;2,0697158957676844;0;1,0;0,0;6,281568301652068;2,225022077378993
CHN;IND;2016;425;211;60;11;0,7262688468889361;0,27373115311106394;0,9190698662997053;4,329363302698937;6;0,7873934383880135;0,21260656161198657;1,6969258589511753;3,843688725263739;5;1,0;0,0;2,7365854468538178;0,8096677829652935;3;1,0;0,0;2,08389556511521;0,6119714368646513;1;1,0;0,0;5,170739507345465;2,128881276885565;1;1,0;0,0;5,921517906595027;2,2855148102325833
